ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
REACTOME_170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	-4.10666632109197	7.48040359141942e-05	0.0639485775075313	6/367	31/15524	2645/9818/11097/23511/55746/57122	GCK/NUP58/NUP42/NUP188/NUP133/NUP107	6
REACTOME_5619107	Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)	-4.10666632109197	7.48040359141942e-05	0.0639485775075313	6/367	31/15524	2645/9818/11097/23511/55746/57122	GCK/NUP58/NUP42/NUP188/NUP133/NUP107	6
REACTOME_180746	Nuclear import of Rev protein	-4.18192717858128	0.000108126613241722	0.0639485775075313	6/367	33/15524	4869/9818/11097/23511/55746/57122	NPM1/NUP58/NUP42/NUP188/NUP133/NUP107	6
REACTOME_159227	Transport of the SLBP independent Mature mRNA	-4.25660041375985	0.000128706165196296	0.0639485775075313	6/367	34/15524	9818/10482/11097/23511/55746/57122	NUP58/NXF1/NUP42/NUP188/NUP133/NUP107	6
REACTOME_159230	Transport of the SLBP Dependant Mature mRNA	-4.25660041375985	0.000152271609891886	0.0662000824004973	6/367	35/15524	9818/10482/11097/23511/55746/57122	NUP58/NXF1/NUP42/NUP188/NUP133/NUP107	6
REACTOME_168276	NS1 Mediated Effects on Host Pathways	-4.15439933340951	0.000209580271722346	0.0679445754680563	6/367	37/15524	3838/9818/11097/23511/55746/57122	KPNA2/NUP58/NUP42/NUP188/NUP133/NUP107	6
REACTOME_159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	-5.14474110661738	0.000349660128913015	0.0745631226708644	8/367	74/15524	9775/9818/10482/11097/23511/55746/57122/79228	EIF4A3/NUP58/NXF1/NUP42/NUP188/NUP133/NUP107/THOC6	8
REACTOME_159231	Transport of Mature mRNA Derived from an Intronless Transcript	-4.25660041375985	0.00037436635080447	0.0745631226708644	6/367	41/15524	9818/10482/11097/23511/55746/57122	NUP58/NXF1/NUP42/NUP188/NUP133/NUP107	6
REACTOME_3928662	EPHB-mediated forward signaling	-4.1589647067467	0.000428173072091665	0.0745631226708644	6/367	42/15524	71/2904/6383/7525/10094/10096	ACTG1/GRIN2B/SDC2/YES1/ARPC3/ACTR3	6
REACTOME_168325	Viral Messenger RNA Synthesis	-5.14300606863386	0.00048782679405739	0.0745631226708644	6/367	43/15524	5436/9818/11097/23511/55746/57122	POLR2G/NUP58/NUP42/NUP188/NUP133/NUP107	6
REACTOME_4615885	SUMOylation of DNA replication proteins	-4.218495366995	0.000626402208265057	0.0775492324634923	6/367	45/15524	9818/11097/23511/55143/55746/57122	NUP58/NUP42/NUP188/CDCA8/NUP133/NUP107	6
REACTOME_168271	Transport of Ribonucleoproteins into the Host Nucleus	-3.87911220457129	0.000735803528262002	0.0775492324634923	5/367	31/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
REACTOME_168333	NEP/NS2 Interacts with the Cellular Export Machinery	-3.87911220457129	0.000735803528262002	0.0775492324634923	5/367	31/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
REACTOME_180910	Vpr-mediated nuclear import of PICs	-3.87911220457129	0.000988783627960823	0.0909323623501541	5/367	33/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
