ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
KEGG_hsa05225	Hepatocellular carcinoma	3.32682426577206	0.00018273152279192	0.00753998610594616	3/11	165/15524	5728/7046/9817	PTEN/TGFBR1/KEAP1	3
KEGG_hsa01521	EGFR tyrosine kinase inhibitor resistance	2.77911767162974	0.0013651371894271	0.0119527898270186	2/11	79/15524	4763/5728	NF1/PTEN	2
KEGG_hsa05142	Chagas disease	1.91975800593561	0.00221861603361409	0.0123344486630688	2/11	101/15524	6416/7046	MAP2K4/TGFBR1	2
KEGG_hsa04071	Sphingolipid signaling pathway	2.77946840204591	0.00301282824693107	0.0131494466478207	2/11	118/15524	5728/9475	PTEN/ROCK2	2
KEGG_hsa04926	Relaxin signaling pathway	1.91975800593561	0.00358805702112381	0.0140808624274355	2/11	129/15524	6416/7046	MAP2K4/TGFBR1	2
KEGG_hsa04068	FoxO signaling pathway	2.80296733992915	0.00369775826321856	0.0143904425743589	2/11	131/15524	5728/7046	PTEN/TGFBR1	2
KEGG_hsa05135	Yersinia infection	1.89625906805237	0.00386524144234116	0.0149179153187878	2/11	134/15524	6416/9475	MAP2K4/ROCK2	2
KEGG_hsa05418	Fluid shear stress and atherosclerosis	1.95735630654879	0.00392184894146288	0.0150123234070751	2/11	135/15524	6416/9817	MAP2K4/KEAP1	2
KEGG_hsa04218	Cellular senescence	2.80296733992915	0.00513507634489008	0.0172523787990192	2/11	155/15524	5728/7046	PTEN/TGFBR1	2
KEGG_hsa04390	Hippo signaling pathway	1.97804940110268	0.00526481313364489	0.0172703431694293	2/11	157/15524	4771/7046	NF2/TGFBR1	2
KEGG_hsa05161	Hepatitis B	1.91975800593561	0.00546225733301662	0.0172703431694293	2/11	160/15524	6416/7046	MAP2K4/TGFBR1	2
KEGG_hsa04530	Tight junction	1.95455046321944	0.00607491306832151	0.0172703431694293	2/11	169/15524	4771/9475	NF2/ROCK2	2
KEGG_hsa04392	Hippo signaling pathway	1.19548315438726	0.0203644641887315	0.0330215443615889	1/11	29/15524	4771	NF2	1
KEGG_hsa05213	Endometrial cancer	2.28396890040726	0.0403512174550581	0.0543055289668938	1/11	58/15524	5728	PTEN	1
KEGG_hsa04664	Fc epsilon RI signaling pathway	1.11856719733432	0.046478194905791	0.0591425531907476	1/11	67/15524	6416	MAP2K4	1
KEGG_hsa05120	Epithelial cell signaling in Helicobacter pylori infection	1.11856719733432	0.0485126042310827	0.0602536866380735	1/11	70/15524	6416	MAP2K4	1
KEGG_hsa05230	Central carbon metabolism in cancer	2.28396890040726	0.0485126042310827	0.0602536866380735	1/11	70/15524	5728	PTEN	1
KEGG_hsa04520	Adherens junction	1.41456867826731	0.0491898632807435	0.0602930870134047	1/11	71/15524	7046	TGFBR1	1
KEGG_hsa05218	Melanoma	2.28396890040726	0.0491898632807435	0.0602930870134047	1/11	71/15524	5728	PTEN	1
KEGG_hsa04115	p53 signaling pathway	2.28396890040726	0.0498666840601338	0.0609626739688024	1/11	72/15524	5728	PTEN	1
KEGG_hsa00562	Inositol phosphate metabolism	2.28396890040726	0.0505430668245227	0.0613080836546808	1/11	73/15524	5728	PTEN	1
KEGG_hsa05214	Glioma	2.28396890040726	0.0512190118290488	0.0619670428087196	1/11	74/15524	5728	PTEN	1
KEGG_hsa05212	Pancreatic cancer	1.41456867826731	0.0525695895784021	0.0627877195220301	1/11	76/15524	7046	TGFBR1	1
KEGG_hsa05220	Chronic myeloid leukemia	1.41456867826731	0.0525695895784021	0.0627877195220301	1/11	76/15524	7046	TGFBR1	1
KEGG_hsa04012	ErbB signaling pathway	1.11856719733432	0.0579544411177871	0.0680018191005191	1/11	84/15524	6416	MAP2K4	1
KEGG_hsa05210	Colorectal cancer	1.41456867826731	0.0592962993040713	0.0690557899625968	1/11	86/15524	7046	TGFBR1	1
KEGG_hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	2.28396890040726	0.0613058288033695	0.0710417420624655	1/11	89/15524	5728	PTEN	1
KEGG_hsa04912	GnRH signaling pathway	1.11856719733432	0.0633114550416274	0.0730035790233086	1/11	92/15524	6416	MAP2K4	1
KEGG_hsa05222	Small cell lung cancer	2.28396890040726	0.0633114550416274	0.0730035790233086	1/11	92/15524	5728	PTEN	1
KEGG_hsa04350	TGF-beta signaling pathway	1.41456867826731	0.0639791309095996	0.0735917589526675	1/11	93/15524	7046	TGFBR1	1
KEGG_hsa04070	Phosphatidylinositol signaling system	2.28396890040726	0.0659795634142707	0.0746064312698896	1/11	96/15524	5728	PTEN	1
KEGG_hsa05215	Prostate cancer	2.28396890040726	0.0666455100568978	0.0749962727628223	1/11	97/15524	5728	PTEN	1
KEGG_hsa04933	AGE-RAGE signaling pathway in diabetic complications	1.41456867826731	0.0686407609357578	0.077055854223555	1/11	100/15524	7046	TGFBR1	1
KEGG_hsa04620	Toll-like receptor signaling pathway	1.11856719733432	0.0693049823847793	0.0776149323110119	1/11	101/15524	6416	MAP2K4	1
KEGG_hsa04659	Th17 cell differentiation	1.41456867826731	0.0719575639993051	0.0796307639518376	1/11	105/15524	7046	TGFBR1	1
KEGG_hsa04931	Insulin resistance	2.28396890040726	0.0739424878495284	0.0812497454723053	1/11	108/15524	5728	PTEN	1
KEGG_hsa04668	TNF signaling pathway	1.11856719733432	0.075923551483398	0.0830358279689623	1/11	111/15524	6416	MAP2K4	1
KEGG_hsa04670	Leukocyte transendothelial migration	1.38356164383562	0.0779007616587307	0.0844075538158405	1/11	114/15524	9475	ROCK2	1
KEGG_hsa04935	Growth hormone synthesis, secretion and action	1.11856719733432	0.0811875670310026	0.0873608152153876	1/11	119/15524	6416	MAP2K4	1
KEGG_hsa04380	Osteoclast differentiation	1.41456867826731	0.0838093388539974	0.0895628403771552	1/11	123/15524	7046	TGFBR1	1
KEGG_hsa04611	Platelet activation	1.38356164383562	0.0844637182626465	0.0900560649056071	1/11	124/15524	9475	ROCK2	1
KEGG_hsa04270	Vascular smooth muscle contraction	1.38356164383562	0.090984182590673	0.0963483294100777	1/11	134/15524	9475	ROCK2	1
KEGG_hsa04371	Apelin signaling pathway	1.41456867826731	0.0922831982093688	0.0972827394216145	1/11	136/15524	7046	TGFBR1	1
KEGG_hsa04140	Autophagy	2.28396890040726	0.0929320729702017	0.0977461217952346	1/11	137/15524	5728	PTEN	1
KEGG_hsa04120	Ubiquitin mediated proteolysis	1.46417993335802	0.0935805260278042	0.097986783979786	1/11	138/15524	9817	KEAP1	1
KEGG_hsa05017	Spinocerebellar ataxia	1.10894113291374	0.0961701261574684	0.100473040079503	1/11	142/15524	23152	CIC	1
KEGG_hsa05224	Breast cancer	2.28396890040726	0.0987529987463053	0.102256431074334	1/11	146/15524	5728	PTEN	1
KEGG_hsa05226	Gastric cancer	1.41456867826731	0.0987529987463053	0.102256431074334	1/11	146/15524	7046	TGFBR1	1
KEGG_hsa04921	Oxytocin signaling pathway	1.38356164383562	0.102614727899385	0.105786043993406	1/11	152/15524	9475	ROCK2	1
KEGG_hsa04150	mTOR signaling pathway	2.28396890040726	0.103898624204229	0.106873694941354	1/11	154/15524	5728	PTEN	1
KEGG_hsa04310	Wnt signaling pathway	1.38356164383562	0.107101062517343	0.109444630624943	1/11	159/15524	9475	ROCK2	1
KEGG_hsa04022	cGMP-PKG signaling pathway	1.38356164383562	0.111566998119416	0.113264756786451	1/11	166/15524	9475	ROCK2	1
KEGG_hsa04360	Axon guidance	1.38356164383562	0.120438006033687	0.121216700038215	1/11	180/15524	9475	ROCK2	1
KEGG_hsa04062	Chemokine signaling pathway	1.38356164383562	0.126098194678456	0.12664055250503	1/11	189/15524	9475	ROCK2	1
KEGG_hsa05167	Kaposi sarcoma-associated herpesvirus infection	1.11856719733432	0.127977552760383	0.128252182701929	1/11	192/15524	6416	MAP2K4	1
KEGG_hsa05130	Pathogenic Escherichia coli infection	1.38356164383562	0.129853235915626	0.129853235915626	1/11	195/15524	9475	ROCK2	1
