ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
KEGG_hsa04120	Ubiquitin mediated proteolysis	-3.32959363300655	0.000489396994916671	0.0314618973454481	6/112	138/15524	7311/7323/9039/9978/23759/26272	UBA52/UBE2D3/UBA3/RBX1/PPIL2/FBXO4	6
KEGG_hsa03013	RNA transport	-3.58461568555791	0.00687449107686941	0.119806285917855	5/112	165/15524	7514/8664/10248/50628/55110	XPO1/EIF3D/POP7/GEMIN4/MAGOHB	5
KEGG_hsa04141	Protein processing in endoplasmic reticulum	-2.2695689281191	0.00722476488658252	0.119806285917855	5/112	167/15524	1650/7186/7323/9978/10483	DDOST/TRAF2/UBE2D3/RBX1/SEC23B	5
KEGG_hsa03040	Spliceosome	-1.94543300245636	0.0153174491277582	0.119806285917855	4/112	132/15524	5356/6631/55110/55696	PLRG1/SNRPC/MAGOHB/RBM22	4
KEGG_hsa03010	Ribosome	-3.82285546759702	0.0161022708013157	0.119806285917855	4/112	134/15524	6168/6169/6232/7311	RPL37A/RPL38/RPS27/UBA52	4
KEGG_hsa03008	Ribosome biogenesis in eukaryotes	-2.90499212636192	0.0175562114496039	0.119806285917855	3/112	76/15524	7514/10248/26354	XPO1/POP7/GNL3	3
KEGG_hsa03015	mRNA surveillance pathway	-1.86810357498943	0.0313498887307568	0.127255210006837	3/112	95/15524	1479/2107/55110	CSTF3/ETF1/MAGOHB	3
KEGG_hsa00513	Various types of N-glycan biosynthesis	-1.88875821403668	0.0321397384630703	0.127255210006837	2/112	39/15524	1650/79868	DDOST/ALG13	2
KEGG_hsa03022	Basal transcription factors	-1.40914874774875	0.040091863385587	0.13705978766904	2/112	44/15524	6877/728340	TAF5/GTF2H2C	2
KEGG_hsa03420	Nucleotide excision repair	-1.45736774199134	0.0434600379243085	0.139394047564634	2/112	46/15524	9978/728340	RBX1/GTF2H2C	2
KEGG_hsa00510	N-Glycan biosynthesis	-1.88875821403668	0.0504974378225376	0.148072622418683	2/112	50/15524	1650/79868	DDOST/ALG13	2
KEGG_hsa00190	Oxidative phosphorylation	-2.18357616228871	0.0559929747929022	0.155253586403704	3/112	120/15524	498/513/29796	ATP5F1A/ATP5F1D/UQCR10	3
KEGG_hsa04122	Sulfur relay system	-0.981564738292011	0.0562928708207426	0.155253586403704	1/112	8/15524	9054	NFS1	1
KEGG_hsa04137	Mitophagy	-1.8698848286906	0.0864667885381027	0.182977841122956	2/112	68/15524	7311/9474	UBA52/ATG5	2
KEGG_hsa04622	RIG-I-like receptor signaling pathway	-1.1133293100876	0.0908353494085355	0.184655898093408	2/112	70/15524	7186/9474	TRAF2/ATG5	2
KEGG_hsa00730	Thiamine metabolism	-0.981564738292011	0.102965525253026	0.192172726011035	1/112	15/15524	9054	NFS1	1
KEGG_hsa00450	Selenocompound metabolism	-0.833674931129477	0.109443561307682	0.197180563299138	1/112	16/15524	118672	PSTK	1
KEGG_hsa00670	One carbon pool by folate	-1.35988980716253	0.134895311414995	0.222371839502638	1/112	20/15524	2618	GART	1
KEGG_hsa05222	Small cell lung cancer	-1.21758388648604	0.142535657261774	0.230577607450866	2/112	92/15524	4149/7186	MAX/TRAF2	2
