ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
GO:0051496	positive regulation of stress fiber assembly	2.57346062238278	5.73941184684609e-06	0.00268030533247712	3/11	52/15524	4771/7046/9475	NF2/TGFBR1/ROCK2	3
GO:0048853	forebrain morphogenesis	2.77911767162974	1.27515792988866e-05	0.00297749376629001	2/11	8/15524	4763/5728	NF1/PTEN	2
GO:0032228	regulation of synaptic transmission, GABAergic	2.77911767162974	4.13466081788739e-05	0.00386177320390682	2/11	14/15524	4763/5728	NF1/PTEN	2
GO:0030336	negative regulation of cell migration	3.13339870203906	6.25755131298008e-05	0.00452670257550356	3/11	115/15524	4763/4771/5728	NF1/NF2/PTEN	3
GO:0001953	negative regulation of cell-matrix adhesion	1.95419973280328	6.94094007813307e-05	0.00452670257550356	2/11	18/15524	4763/4771	NF1/NF2	2
GO:0043409	negative regulation of MAPK cascade	1.95419973280328	7.75452261328234e-05	0.00452670257550356	2/11	19/15524	4763/4771	NF1/NF2	2
GO:0048844	artery morphogenesis	2.12023551181707	0.000114553363728577	0.00594404676236059	2/11	23/15524	4763/7046	NF1/TGFBR1	2
GO:0048147	negative regulation of fibroblast proliferation	2.28627129083087	0.000170820341863104	0.00753998610594616	2/11	28/15524	4763/5074	NF1/PAWR	2
GO:0001937	negative regulation of endothelial cell proliferation	2.12023551181707	0.000196427020367899	0.00753998610594616	2/11	30/15524	4763/7046	NF1/TGFBR1	2
GO:0043542	endothelial cell migration	2.80296733992915	0.000209892546846467	0.00753998610594616	2/11	31/15524	5728/7046	PTEN/TGFBR1	2
GO:0007507	heart development	3.27457610239552	0.000264310190785594	0.0087540243062362	3/11	187/15524	4763/5728/7046	NF1/PTEN/TGFBR1	3
GO:0048870	cell motility	2.80296733992915	0.000283821360551361	0.0087540243062362	2/11	36/15524	5728/7046	PTEN/TGFBR1	2
GO:0014065	phosphatidylinositol 3-kinase signaling	2.77911767162974	0.000299923744967407	0.0087540243062362	2/11	37/15524	4763/5728	NF1/PTEN	2
GO:0030199	collagen fibril organization	2.12023551181707	0.000505823202808706	0.0100274843253454	2/11	48/15524	4763/7046	NF1/TGFBR1	2
GO:0035176	social behavior	2.57134497309199	0.000548895820368081	0.0100274843253454	2/11	50/15524	5728/23152	PTEN/CIC	2
GO:0043525	positive regulation of neuron apoptotic process	1.8959083376362	0.000593692478820035	0.0100274843253454	2/11	52/15524	4763/6416	NF1/MAP2K4	2
