ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
GO:0042407	cristae formation	-2.95555972944975	6.08766878102248e-05	0.0129481171090309	4/112	30/15524	498/513/10939/55735	ATP5F1A/ATP5F1D/AFG3L2/DNAJC11	4
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	-4.18114164696904	0.000201294381115654	0.0201139539284027	6/112	117/15524	2107/6168/6169/6232/7311/55110	ETF1/RPL37A/RPL38/RPS27/UBA52/MAGOHB	6
GO:0006413	translational initiation	-4.64514490755993	0.000355844283373191	0.0275643512630231	6/112	130/15524	6168/6169/6232/7311/8664/220064	RPL37A/RPL38/RPS27/UBA52/EIF3D/LTO1	6
GO:0070901	mitochondrial tRNA methylation	-2.2406716912419	0.000508621897039576	0.0314618973454481	2/112	5/15524	3028/57570	HSD17B10/TRMT5	2
GO:0006415	translational termination	-2.06671920595038	0.000759334289278788	0.0410989684072144	2/112	6/15524	2107/29104	ETF1/N6AMT1	2
GO:0017183	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	-1.75956738602612	0.00140409524498071	0.0569974913509356	2/112	8/15524	1801/51611	DPH1/DPH5	2
GO:0042796	snRNA transcription by RNA polymerase III	-1.65386807703261	0.00140409524498071	0.0569974913509356	2/112	8/15524	6619/8178	SNAPC3/ELL	2
GO:0042795	snRNA transcription by RNA polymerase II	-2.47562532914047	0.00163227242061863	0.0642521780116244	4/112	70/15524	6619/6877/8178/54973	SNAPC3/TAF5/ELL/INTS11	4
GO:0032933	SREBP signaling pathway	-0.64054265611284	0.00179676436646238	0.0670708925489493	2/112	9/15524	22937/3638	SCAP/INSIG1	2
GO:0034504	protein localization to nucleus	-2.23483655230657	0.00185877762260367	0.0670708925489493	3/112	34/15524	5356/7514/26092	PLRG1/XPO1/TOR1AIP1	3
GO:1904851	positive regulation of establishment of protein localization to telomere	-2.21538469530034	0.00223538513948708	0.0764148762156241	2/112	10/15524	22948/55135	CCT5/WRAP53	2
GO:0045945	positive regulation of transcription by RNA polymerase III	-1.48948590130153	0.00271928601666415	0.0876213195949343	2/112	11/15524	8178/57680	ELL/CHD8	2
GO:0090307	mitotic spindle assembly	-2.76857231572013	0.00319233264024643	0.0981138505884964	3/112	41/15524	332/9126/56647	BIRC5/SMC3/BCCIP	3
GO:0015986	ATP synthesis coupled proton transport	-1.63858564553556	0.00324780259838749	0.0981138505884964	2/112	12/15524	498/513	ATP5F1A/ATP5F1D	2
GO:0006364	rRNA processing	-3.63392205214284	0.0034438774037912	0.101672653352836	5/112	140/15524	6232/10248/10969/50628/51013	RPS27/POP7/EBNA1BP2/GEMIN4/EXOSC1	5
GO:0031115	negative regulation of microtubule polymerization	-1.61285604365447	0.00382027756615693	0.105955133285619	2/112	13/15524	1859/6904	DYRK1A/TBCD	2
GO:0045116	protein neddylation	-1.94422592442104	0.00382027756615693	0.105955133285619	2/112	13/15524	9039/9978	UBA3/RBX1	2
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	-3.82285546759702	0.00391520122995359	0.105955133285619	4/112	89/15524	6168/6169/6232/7311	RPL37A/RPL38/RPS27/UBA52	4
GO:0033120	positive regulation of RNA splicing	-1.26556905117567	0.00443606061647618	0.110816206553895	2/112	14/15524	1859/55696	DYRK1A/RBM22	2
GO:0090110	cargo loading into COPII-coated vesicle	-1.81126877039673	0.00443606061647618	0.110816206553895	2/112	14/15524	10483/22937	SEC23B/SCAP	2
GO:0050765	negative regulation of phagocytosis	-1.63597176517569	0.00509450839532273	0.118174400098647	2/112	15/15524	9474/10399	ATG5/RACK1	2
GO:0032786	positive regulation of DNA-templated transcription, elongation	-1.84382953564645	0.00579498443318495	0.119806285917855	2/112	16/15524	6829/8178	SUPT5H/ELL	2
GO:0006457	protein folding	-3.39738115473423	0.00605118690466116	0.119806285917855	5/112	160/15524	6904/10726/22948/23759/644591	TBCD/NUDC/CCT5/PPIL2/PPIAL4G	5
GO:0006557	S-adenosylmethioninamine biosynthetic process	-0.835559228650138	0.00721463540324596	0.119806285917855	1/112	1/15524	262	AMD1	1
GO:0032203	telomere formation via telomerase	-1.04817630853994	0.00721463540324596	0.119806285917855	1/112	1/15524	55135	WRAP53	1
