ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
KEGG_hsa05135	Yersinia infection	-5.11666790830477	2.38129781893104e-05	0.0294645916795734	13/378	134/15524	6416/9475/71/1147/1398/1399/1432/3725/5586/5606/9564/10094/10096	MAP2K4/ROCK2/ACTG1/CHUK/CRK/CRKL/MAPK14/JUN/PKN2/MAP2K3/BCAR1/ARPC3/ACTR3	13
KEGG_hsa00534	Glycosaminoglycan biosynthesis	-3.4599471508548	0.000241818610136826	0.0695842040304698	5/378	24/15524	2137/3340/11285/26229/64132	EXTL3/NDST1/B4GALT7/B3GAT3/XYLT2	5
KEGG_hsa05100	Bacterial invasion of epithelial cells	-5.38957338045812	0.000262440424683884	0.0695842040304698	8/378	69/15524	71/1213/1398/1399/8936/9564/10094/10096	ACTG1/CLTC/CRK/CRKL/WASF1/BCAR1/ARPC3/ACTR3	8
KEGG_hsa00600	Sphingolipid metabolism	-3.6793292960446	0.00115687338622449	0.104814014543572	6/378	49/15524	2531/5660/7357/29956/56624/130367	KDSR/PSAP/UGCG/CERS2/ASAH2/SGPP2	6
KEGG_hsa05110	Vibrio cholerae infection	-4.40698652358983	0.00128810557752929	0.104814014543572	6/378	50/15524	71/375/526/529/10312/23480	ACTG1/ARF1/ATP6V1B2/ATP6V1E1/TCIRG1/SEC61G	6
KEGG_hsa05120	Epithelial cell signaling in Helicobacter pylori infection	-3.39382308497876	0.00154041906048104	0.104814014543572	7/378	70/15524	6416/526/529/1147/1432/3725/10312	MAP2K4/ATP6V1B2/ATP6V1E1/CHUK/MAPK14/JUN/TCIRG1	7
KEGG_hsa05225	Hepatocellular carcinoma	-2.42645137344488	0.00239946828800182	0.126230569732081	11/378	165/15524	5728/7046/9817/71/1021/4780/6604/6654/7474/8193/114112	PTEN/TGFBR1/KEAP1/ACTG1/CDK6/NFE2L2/SMARCD3/SOS1/WNT5A/DPF1/TXNRD3	11
KEGG_hsa04721	Synaptic vesicle cycle	-4.25659031199898	0.00287733087015511	0.126230569732081	7/378	78/15524	160/526/529/1213/6531/6844/10312	AP2A1/ATP6V1B2/ATP6V1E1/CLTC/SLC6A3/VAMP2/TCIRG1	7
KEGG_hsa04530	Tight junction	-4.22029943087302	0.00288991871856033	0.126230569732081	11/378	169/15524	4771/9475/71/3725/5584/6794/10094/10096/64398/103910/154810	NF2/ROCK2/ACTG1/JUN/PRKCI/STK11/ARPC3/ACTR3/MPP5/MYL12B/AMOTL1	11
KEGG_hsa04150	mTOR signaling pathway	-3.66329345314203	0.00448842545927398	0.148759243793081	10/378	154/15524	5728/526/529/1147/6502/6654/6794/7474/201163/253260	PTEN/ATP6V1B2/ATP6V1E1/CHUK/SKP2/SOS1/STK11/WNT5A/FLCN/RICTOR	10
