ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
REACTOME_3928662	EPHB-mediated forward signaling	-3.27499656575564	6.20898891999497e-05	0.0544746515462185	7/378	42/15524	9475/71/2904/6383/7525/10094/10096	ROCK2/ACTG1/GRIN2B/SDC2/YES1/ARPC3/ACTR3	7
REACTOME_170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	-4.10666632109197	8.80516996975514e-05	0.0544746515462185	6/378	31/15524	2645/9818/11097/23511/55746/57122	GCK/NUP58/NUP42/NUP188/NUP133/NUP107	6
REACTOME_5619107	Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)	-4.10666632109197	8.80516996975514e-05	0.0544746515462185	6/378	31/15524	2645/9818/11097/23511/55746/57122	GCK/NUP58/NUP42/NUP188/NUP133/NUP107	6
REACTOME_180746	Nuclear import of Rev protein	-4.18192717858128	0.000127121459520784	0.062371795662272	6/378	33/15524	4869/9818/11097/23511/55746/57122	NPM1/NUP58/NUP42/NUP188/NUP133/NUP107	6
REACTOME_159227	Transport of the SLBP independent Mature mRNA	-4.25660041375985	0.000151224720086327	0.062371795662272	6/378	34/15524	9818/10482/11097/23511/55746/57122	NUP58/NXF1/NUP42/NUP188/NUP133/NUP107	6
REACTOME_159230	Transport of the SLBP Dependant Mature mRNA	-4.25660041375985	0.000178805061507524	0.0663724388315929	6/378	35/15524	9818/10482/11097/23511/55746/57122	NUP58/NXF1/NUP42/NUP188/NUP133/NUP107	6
REACTOME_168276	NS1 Mediated Effects on Host Pathways	-4.15439933340951	0.000245802854386391	0.0695842040304698	6/378	37/15524	3838/9818/11097/23511/55746/57122	KPNA2/NUP58/NUP42/NUP188/NUP133/NUP107	6
REACTOME_159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	-5.14474110661738	0.000425709176188314	0.0813014070617225	8/378	74/15524	9775/9818/10482/11097/23511/55746/57122/79228	EIF4A3/NUP58/NXF1/NUP42/NUP188/NUP133/NUP107/THOC6	8
REACTOME_159231	Transport of Mature mRNA Derived from an Intronless Transcript	-4.25660041375985	0.00043801386038097	0.0813014070617225	6/378	41/15524	9818/10482/11097/23511/55746/57122	NUP58/NXF1/NUP42/NUP188/NUP133/NUP107	6
REACTOME_168325	Viral Messenger RNA Synthesis	-5.14300606863386	0.000570079724342259	0.0813014070617225	6/378	43/15524	5436/9818/11097/23511/55746/57122	POLR2G/NUP58/NUP42/NUP188/NUP133/NUP107	6
REACTOME_4615885	SUMOylation of DNA replication proteins	-4.218495366995	0.000731144520867447	0.0843218611837009	6/378	45/15524	9818/11097/23511/55143/55746/57122	NUP58/NUP42/NUP188/CDCA8/NUP133/NUP107	6
REACTOME_4420097	VEGFA-VEGFR2 Pathway	-3.23088285797538	0.000745998242134319	0.0843218611837009	7/378	62/15524	9475/71/558/1398/1432/8936/9564	ROCK2/ACTG1/AXL/CRK/MAPK14/WASF1/BCAR1	7
REACTOME_168271	Transport of Ribonucleoproteins into the Host Nucleus	-3.87911220457129	0.000840492689600467	0.0843218611837009	5/378	31/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
REACTOME_168333	NEP/NS2 Interacts with the Cellular Export Machinery	-3.87911220457129	0.000840492689600467	0.0843218611837009	5/378	31/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
REACTOME_180910	Vpr-mediated nuclear import of PICs	-3.87911220457129	0.00112814990300826	0.104814014543572	5/378	33/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
REACTOME_165054	Rev-mediated nuclear export of HIV RNA	-3.87911220457129	0.00129658527937411	0.104814014543572	5/378	34/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
REACTOME_4085377	SUMOylation of SUMOylation proteins	-3.87911220457129	0.00129658527937411	0.104814014543572	5/378	34/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
REACTOME_3371453	Regulation of HSF1-mediated heat shock response	-4.49394585915961	0.00141538886997284	0.104814014543572	7/378	69/15524	7266/9532/9818/11097/23511/55746/57122	DNAJC7/BAG2/NUP58/NUP42/NUP188/NUP133/NUP107	7
REACTOME_3301854	Nuclear Pore Complex (NPC) Disassembly	-3.87911220457129	0.00148288198235187	0.104814014543572	5/378	35/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
REACTOME_191859	snRNP Assembly	-4.40350599144167	0.00175066511360492	0.104814014543572	6/378	53/15524	6636/9818/11097/23511/55746/57122	SNRPF/NUP58/NUP42/NUP188/NUP133/NUP107	6
REACTOME_1169408	ISG15 antiviral mechanism	-4.66967821144416	0.00181617673056707	0.107010286093095	7/378	72/15524	3838/9775/9818/11097/23511/55746/57122	KPNA2/EIF4A3/NUP58/NUP42/NUP188/NUP133/NUP107	7
REACTOME_3232142	SUMOylation of ubiquitinylation proteins	-3.87911220457129	0.00191351878255036	0.110984089387921	5/378	37/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
REACTOME_3108214	SUMOylation of DNA damage response and repair proteins	-4.3832366021581	0.00248139875672192	0.126230569732081	7/378	76/15524	1069/8924/9818/11097/23511/55746/57122	CETN2/HERC2/NUP58/NUP42/NUP188/NUP133/NUP107	7
REACTOME_5210891	Uptake and function of anthrax toxins	0.684594085885683	0.00267536947568805	0.126230569732081	3/378	12/15524	5045/6416/5606	FURIN/MAP2K4/MAP2K3	3
REACTOME_9664422	FCGR3A-mediated phagocytosis	-4.41530363937243	0.00304160755391321	0.126230569732081	6/378	59/15524	71/1398/7525/8936/10094/10096	ACTG1/CRK/YES1/WASF1/ARPC3/ACTR3	6
REACTOME_5578749	Transcriptional regulation by small RNAs	-5.83423584654009	0.00304567735732079	0.126230569732081	8/378	100/15524	5436/8340/9818/11097/23511/55746/57122/333932	POLR2G/H2BC13/NUP58/NUP42/NUP188/NUP133/NUP107/H3C15	8
REACTOME_2426168	Activation of gene expression by SREBF (SREBP)	-3.32740522573809	0.00338172563630504	0.126230569732081	5/378	42/15524	31/6309/6604/6667/79718	ACACA/SC5D/SMARCD3/SP1/TBL1XR1	5
REACTOME_1971475	A tetrasaccharide linker sequence is required for GAG synthesis	-2.87482921332514	0.00338385541350363	0.126230569732081	4/378	26/15524	6383/11285/26229/64132	SDC2/B4GALT7/B3GAT3/XYLT2	4
REACTOME_140342	Apoptosis induced DNA fragmentation	-2.44641885526861	0.00341563804016745	0.126230569732081	3/378	13/15524	1676/3005/3009	DFFA/H1-0/H1-5	3
REACTOME_5140745	WNT5A-dependent internalization of FZD2, FZD5 and ROR2	-2.458109083604	0.00341563804016745	0.126230569732081	3/378	13/15524	160/1213/7474	AP2A1/CLTC/WNT5A	3
REACTOME_2029482	Regulation of actin dynamics for phagocytic cup formation	-3.21284758475956	0.00359927837562243	0.129713799323403	6/378	61/15524	4771/71/1398/8936/10094/10096	NF2/ACTG1/CRK/WASF1/ARPC3/ACTR3	6
REACTOME_9615933	Postmitotic nuclear pore complex (NPC) reformation	-3.36215417723933	0.00389712717283186	0.136472981750489	4/378	27/15524	9818/23511/55746/57122	NUP58/NUP188/NUP133/NUP107	4
REACTOME_186763	Downstream signal transduction	-3.45178326954426	0.00507650485436586	0.16333625452162	4/378	29/15524	1398/1399/6654/9564	CRK/CRKL/SOS1/BCAR1	4
REACTOME_5099900	WNT5A-dependent internalization of FZD4	-2.458109083604	0.00524126582084763	0.16333625452162	3/378	15/15524	160/1213/7474	AP2A1/CLTC/WNT5A	3
REACTOME_4570464	SUMOylation of RNA binding proteins	-3.87911220457129	0.00552401263939231	0.16333625452162	5/378	47/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
REACTOME_1433559	Regulation of KIT signaling	-2.38534337661841	0.00633559140662802	0.1729243772162	3/378	16/15524	6654/7525/10603	SOS1/YES1/SH2B2	3
REACTOME_174362	Transport and synthesis of PAPS	-2.40025867608538	0.00831281535521122	0.204352123169166	2/378	6/15524	51000/347734	SLC35B3/SLC35B2	2
REACTOME_2559580	Oxidative Stress Induced Senescence	-3.7005247958771	0.0086400733912796	0.210079484190604	8/378	119/15524	6416/1021/1432/3725/5606/8340/23466/333932	MAP2K4/CDK6/MAPK14/JUN/MAP2K3/H2BC13/CBX6/H3C15	8
REACTOME_5663213	RHO GTPases Activate WASPs and WAVEs	-3.43514394220652	0.0110209976589307	0.22394775369968	4/378	36/15524	71/8936/10094/10096	ACTG1/WASF1/ARPC3/ACTR3	4
REACTOME_199992	trans-Golgi Network Vesicle Budding	-1.91470748794279	0.0114515133402429	0.22394775369968	2/378	7/15524	375/6844	ARF1/VAMP2	2
REACTOME_9022537	Loss of MECP2 binding ability to the NCoR/SMRT complex	-2.48050579530455	0.0114515133402429	0.22394775369968	2/378	7/15524	9611/79718	NCOR1/TBL1XR1	2
REACTOME_176407	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	-2.75943068335086	0.012003319845534	0.226528702586148	3/378	20/15524	996/8556/8881	CDC27/CDC14A/CDC16	3
REACTOME_400206	Regulation of lipid metabolism by PPARalpha	-2.8231304989743	0.012003319845534	0.226528702586148	3/378	20/15524	6604/9611/79718	SMARCD3/NCOR1/TBL1XR1	3
REACTOME_9687136	Aberrant regulation of mitotic exit in cancer due to RB1 defects	-2.64646490545684	0.012003319845534	0.226528702586148	3/378	20/15524	996/6502/8881	CDC27/SKP2/CDC16	3
REACTOME_72203	Processing of Capped Intron-Containing Pre-mRNA	-4.46125351496442	0.0121249344924314	0.226528702586148	4/378	37/15524	3184/3185/3192/5436	HNRNPD/HNRNPF/HNRNPU/POLR2G	4
REACTOME_6784531	tRNA processing in the nucleus	-3.87911220457129	0.0123858703509896	0.226528702586148	5/378	57/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
REACTOME_8856828	Clathrin-mediated endocytosis	-4.69472029062249	0.0142468013124619	0.226528702586148	8/378	130/15524	71/160/1213/5869/6844/7474/10094/10096	ACTG1/AP2A1/CLTC/RAB5B/VAMP2/WNT5A/ARPC3/ACTR3	8
REACTOME_2559582	Senescence-Associated Secretory Phenotype (SASP)	-4.82713609904132	0.0149419828022338	0.226528702586148	7/378	106/15524	890/996/1021/3725/8340/8881/333932	CCNA2/CDC27/CDK6/JUN/H2BC13/CDC16/H3C15	7
REACTOME_163680	AMPK inhibits chREBP transcriptional activation activity	-2.00905396989191	0.0150245964462938	0.226528702586148	2/378	8/15524	6794/51094	STK11/ADIPOR1	2
REACTOME_8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	-2.50087384746356	0.0156450353239129	0.226528702586148	3/378	22/15524	823/824/3725	CAPN1/CAPN2/JUN	3
REACTOME_912631	Regulation of signaling by CBL	-3.0125599132253	0.0156450353239129	0.226528702586148	3/378	22/15524	1398/1399/7525	CRK/CRKL/YES1	3
REACTOME_9609523	Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	-2.39697396093168	0.0156450353239129	0.226528702586148	3/378	22/15524	6844/23480/118424	VAMP2/SEC61G/UBE2J2	3
REACTOME_167590	Nef Mediated CD4 Down-regulation	-2.03900634743263	0.0190091637667086	0.226528702586148	2/378	9/15524	160/375	AP2A1/ARF1	2
REACTOME_727802	Transport of nucleotide sugars	-2.40025867608538	0.0190091637667086	0.226528702586148	2/378	9/15524	51000/347734	SLC35B3/SLC35B2	2
REACTOME_9662834	CD163 mediating an anti-inflammatory response	0.0908391777874383	0.0190091637667086	0.226528702586148	2/378	9/15524	5045/1432	FURIN/MAPK14	2
REACTOME_8940973	RUNX2 regulates osteoblast differentiation	-2.72245138963687	0.0198411339706341	0.226528702586148	3/378	24/15524	865/7525/10413	CBFB/YES1/YAP1	3
REACTOME_983712	Ion channel transport	-2.7826918519774	0.0198411339706341	0.226528702586148	3/378	24/15524	526/529/10312	ATP6V1B2/ATP6V1E1/TCIRG1	3
REACTOME_176408	Regulation of APC/C activators between G1/S and early anaphase	-3.06266089180554	0.0221487550749995	0.226528702586148	3/378	25/15524	890/996/8881	CCNA2/CDC27/CDC16	3
REACTOME_1989781	PPARA activates gene expression	-4.20172441918173	0.0223677055927443	0.226528702586148	7/378	115/15524	5244/6604/6667/9611/23179/29079/79718	ABCB4/SMARCD3/SP1/NCOR1/RGL1/MED4/TBL1XR1	7
REACTOME_5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	-5.54171016707334	0.0223677055927443	0.226528702586148	7/378	115/15524	3198/3725/5080/5436/8340/9611/333932	HOXA1/JUN/PAX6/POLR2G/H2BC13/NCOR1/H3C15	7
REACTOME_450341	Activation of the AP-1 family of transcription factors	-2.26599907277637	0.0233831670052989	0.226528702586148	2/378	10/15524	1432/3725	MAPK14/JUN	2
REACTOME_8875656	MET receptor recycling	-2.58298922290876	0.0233831670052989	0.226528702586148	2/378	10/15524	1398/1399	CRK/CRKL	2
REACTOME_606279	Deposition of new CENPA-containing nucleosomes at the centromere	-4.16092181498085	0.0234987194755334	0.226528702586148	5/378	67/15524	4869/8340/8467/8607/51773	NPM1/H2BC13/SMARCA5/RUVBL1/RSF1	5
REACTOME_171286	Synthesis and processing of ENV and VPU	1.39892632358386	0.0243493944859572	0.226528702586148	1/378	1/15524	5045	FURIN	1
REACTOME_379401	Dopamine clearance from the synaptic cleft	-1.11819696408738	0.0243493944859572	0.226528702586148	1/378	1/15524	6531	SLC6A3	1
REACTOME_4793954	Defective MOGS causes MOGS-CDG (CDG-2b)	-1.46621621621622	0.0243493944859572	0.226528702586148	1/378	1/15524	7841	MOGS	1
REACTOME_5250982	Toxicity of tetanus toxin (TeNT)	-1.04331728989263	0.0243493944859572	0.226528702586148	1/378	1/15524	6844	VAMP2	1
REACTOME_5609977	Defective GALE can cause Epimerase-deficiency galactosemia (EDG)	-1.41114402073306	0.0243493944859572	0.226528702586148	1/378	1/15524	2582	GALE	1
REACTOME_5619073	Defective GCK causes maturity-onset diabetes of the young 2 (MODY2)	-1.02462051092188	0.0243493944859572	0.226528702586148	1/378	1/15524	2645	GCK	1
REACTOME_5619081	Defective SLC6A3 causes Parkinsonism-dystonia infantile (PKDYS)	-1.11819696408738	0.0243493944859572	0.226528702586148	1/378	1/15524	6531	SLC6A3	1
REACTOME_5660724	Defective SLC6A3 causes Parkinsonism-dystonia infantile (PKDYS)	-1.11819696408738	0.0243493944859572	0.226528702586148	1/378	1/15524	6531	SLC6A3	1
REACTOME_5674404	PTEN Loss of Function in Cancer	2.28396890040726	0.0243493944859572	0.226528702586148	1/378	1/15524	5728	PTEN	1
REACTOME_5678771	Defective ABCB4 causes PFIC3, ICP3 and GBD1	-1.18548685671973	0.0243493944859572	0.226528702586148	1/378	1/15524	5244	ABCB4	1
REACTOME_77387	Insulin receptor recycling	-2.7826918519774	0.0245963506830207	0.228254134338432	3/378	26/15524	526/529/10312	ATP6V1B2/ATP6V1E1/TCIRG1	3
REACTOME_9018519	Estrogen-dependent gene expression	-5.60342391683242	0.024725391064582	0.228879430503064	8/378	144/15524	865/3725/3838/5436/6387/6667/8340/333932	CBFB/JUN/KPNA2/POLR2G/CXCL12/SP1/H2BC13/H3C15	8
REACTOME_437239	Recycling pathway of L1	-3.14897940847137	0.0271192632847088	0.243734525227296	4/378	47/15524	71/160/1213/3897	ACTG1/AP2A1/CLTC/L1CAM	4
REACTOME_1855204	Synthesis of IP3 and IP4 in the cytosol	-0.429019451104349	0.0271837536217943	0.243734525227296	3/378	27/15524	5728/51196/113026	PTEN/PLCE1/PLCD3	3
REACTOME_4551638	SUMOylation of chromatin organization proteins	-3.87911220457129	0.0277801303312183	0.244499814114247	5/378	70/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
REACTOME_196025	Formation of annular gap junctions	-2.38980690968358	0.0281253827119567	0.244499814114247	2/378	11/15524	71/1213	ACTG1/CLTC	2
REACTOME_8875555	MET activates RAP1 and RAC1	-2.58298922290876	0.0281253827119567	0.244499814114247	2/378	11/15524	1398/1399	CRK/CRKL	2
