ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
GO:0007265	Ras protein signal transduction	-4.70445517356248	8.55781306874939e-06	0.021954970731459	10/370	73/15524	890/1399/1432/3725/5863/6654/8036/8844/9101/51196	CCNA2/CRKL/MAPK14/JUN/RGL2/SOS1/SHOC2/KSR1/USP8/PLCE1	10
GO:0016584	nucleosome positioning	-3.35186028533443	1.2552870629765e-05	0.021954970731459	5/370	14/15524	3005/3009/3010/8467/51773	H1-0/H1-5/H1-6/SMARCA5/RSF1	5
GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	-1.67219469312575	0.000129603331029187	0.0672431505010432	3/370	5/15524	10607/29777/161424	TBL3/ABT1/NOP9	3
GO:0086100	endothelin receptor signaling pathway	-2.07950806554964	0.000437711275761134	0.0762246178719557	3/370	7/15524	1399/8412/9564	CRKL/BCAR3/BCAR1	3
GO:0006110	regulation of glycolytic process	-3.39445527253067	0.000447069823861701	0.0762246178719557	6/370	42/15524	2645/9818/11097/23511/55746/57122	GCK/NUP58/NUP42/NUP188/NUP133/NUP107	6
GO:0016182	synaptic vesicle budding from endosome	-1.74196891188784	0.000566563769202644	0.0762246178719557	2/370	2/15524	8546/8943	AP3B1/AP3D1	2
GO:0035685	helper T cell diapedesis	-2.32415660989265	0.000566563769202644	0.0762246178719557	2/370	2/15524	1398/1399	CRK/CRKL	2
GO:0061847	response to cholecystokinin	-2.38211115978053	0.000566563769202644	0.0762246178719557	2/370	2/15524	1147/1398	CHUK/CRK	2
GO:1902559	3'-phospho-5'-adenylyl sulfate transmembrane transport	-2.23126755284434	0.000566563769202644	0.0762246178719557	2/370	2/15524	51000/347734	SLC35B3/SLC35B2	2
GO:0006406	mRNA export from nucleus	-4.09237652483352	0.000683120352305166	0.0802179839099106	9/370	101/15524	5976/9775/9818/10482/11097/23511/55746/57122/79228	UPF1/EIF4A3/NUP58/NXF1/NUP42/NUP188/NUP133/NUP107/THOC6	9
GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	-1.67219469312575	0.000687975848283968	0.0802179839099106	3/370	8/15524	10607/29777/161424	TBL3/ABT1/NOP9	3
GO:0048339	paraxial mesoderm development	-2.66862723994073	0.000687975848283968	0.0802179839099106	3/370	8/15524	10413/55746/56983	YAP1/NUP133/POGLUT1	3
GO:0042462	eye photoreceptor cell development	-2.05820621388073	0.000745405051562447	0.0809122966501143	4/370	18/15524	2779/5080/5584/57096	GNAT1/PAX6/PRKCI/RPGRIP1	4
GO:0000492	box C/D snoRNP assembly	-1.96691018539164	0.00101376926661759	0.0953825700108221	3/370	9/15524	8607/54680/55011	RUVBL1/ZNHIT6/PIH1D1	3
GO:0008286	insulin receptor signaling pathway	-3.7715839265582	0.00101528968705962	0.0953825700108221	8/370	86/15524	526/529/2303/6654/8412/9564/10312/10603	ATP6V1B2/ATP6V1E1/FOXC2/SOS1/BCAR3/BCAR1/TCIRG1/SH2B2	8
GO:0048013	ephrin receptor signaling pathway	-4.14512309698689	0.00101528968705962	0.0953825700108221	8/370	86/15524	71/160/1398/2904/6383/7525/10094/10096	ACTG1/AP2A1/CRK/GRIN2B/SDC2/YES1/ARPC3/ACTR3	8
GO:0006409	tRNA export from nucleus	-3.14283623174776	0.00117903844452043	0.0981970590222011	5/370	34/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
GO:0030010	establishment of cell polarity	-3.18212957317623	0.00134901572190637	0.104491930996403	5/370	35/15524	1398/1399/6794/10312/253260	CRK/CRKL/STK11/TCIRG1/RICTOR	5
GO:0030203	glycosaminoglycan metabolic process	-2.47027075932172	0.00142273817512328	0.104491930996403	3/370	10/15524	11285/26229/64132	B4GALT7/B3GAT3/XYLT2	3
GO:0098749	cerebellar neuron development	-2.32415660989265	0.00167282679696928	0.104491930996403	2/370	3/15524	1398/1399	CRK/CRKL	2
GO:0099040	ceramide translocation	-1.23618909968436	0.00167282679696928	0.104491930996403	2/370	3/15524	5243/5244	ABCB1/ABCB4	2
GO:2000973	regulation of pro-B cell differentiation	-1.48574705616566	0.00167282679696928	0.104491930996403	2/370	3/15524	6654/201163	SOS1/FLCN	2
GO:0035331	negative regulation of hippo signaling	-1.79796387435248	0.00192185607324236	0.114711080238577	3/370	11/15524	1432/5606/126374	MAPK14/MAP2K3/WTIP	3
GO:0006024	glycosaminoglycan biosynthetic process	-2.9743068164912	0.00196760000409224	0.114711080238577	5/370	38/15524	3340/6383/11285/26229/64132	NDST1/SDC2/B4GALT7/B3GAT3/XYLT2	5
GO:0043536	positive regulation of blood vessel endothelial cell migration	-3.44741728180521	0.00196760000409224	0.114711080238577	5/370	38/15524	1432/4780/5606/6667/154810	MAPK14/NFE2L2/MAP2K3/SP1/AMOTL1	5
GO:1900034	regulation of cellular response to heat	-3.7526864088636	0.00237255203132149	0.130891876854838	7/370	77/15524	7266/9532/9818/11097/23511/55746/57122	DNAJC7/BAG2/NUP58/NUP42/NUP188/NUP133/NUP107	7
GO:0043666	regulation of phosphoprotein phosphatase activity	-2.94965953013021	0.00248110667861126	0.130891876854838	5/370	40/15524	5504/5527/8036/11123/26229	PPP1R2/PPP2R5C/SHOC2/RCAN3/B3GAT3	5
GO:0098974	postsynaptic actin cytoskeleton organization	-2.1511006277904	0.00251745715716501	0.130891876854838	3/370	12/15524	71/375/28988	ACTG1/ARF1/DBNL	3
GO:0032465	regulation of cytokinesis	-2.37958389692509	0.00277140587888566	0.130891876854838	5/370	41/15524	675/1069/9903/10807/201163	BRCA2/CETN2/KLHL21/ENTR1/FLCN	5
GO:0006334	nucleosome assembly	-3.97580003707049	0.00284325842018362	0.130891876854838	8/370	101/15524	3005/3009/3010/4869/8340/8467/51773/333932	H1-0/H1-5/H1-6/NPM1/H2BC13/SMARCA5/RSF1/H3C15	8
GO:0051149	positive regulation of muscle cell differentiation	-2.35626557723362	0.0031336298403668	0.130891876854838	4/370	26/15524	663/1013/1432/84193	BNIP2/CDH15/MAPK14/SETD3	4
GO:0060964	regulation of gene silencing by miRNA	-4.40064928944374	0.00316431743082955	0.130891876854838	7/370	81/15524	5436/9818/11097/23511/55746/57122/333932	POLR2G/NUP58/NUP42/NUP188/NUP133/NUP107/H3C15	7
GO:0031936	negative regulation of chromatin silencing	-2.29236638516271	0.00321526879326675	0.130891876854838	3/370	13/15524	3005/3009/3010	H1-0/H1-5/H1-6	3
GO:0061029	eyelid development in camera-type eye	-2.35105080325279	0.00321526879326675	0.130891876854838	3/370	13/15524	3725/6654/57822	JUN/SOS1/GRHL3	3
GO:0015709	thiosulfate transport	-1.3234100489705	0.00329287740515315	0.130891876854838	2/370	4/15524	1468/8402	SLC25A10/SLC25A11	2
GO:0015729	oxaloacetate transport	-1.3234100489705	0.00329287740515315	0.130891876854838	2/370	4/15524	1468/8402	SLC25A10/SLC25A11	2
GO:0051138	positive regulation of NK T cell differentiation	-1.74196891188784	0.00329287740515315	0.130891876854838	2/370	4/15524	8546/8943	AP3B1/AP3D1	2
GO:0071423	malate transmembrane transport	-1.3234100489705	0.00329287740515315	0.130891876854838	2/370	4/15524	1468/8402	SLC25A10/SLC25A11	2
GO:1900126	negative regulation of hyaluronan biosynthetic process	-1.78382264013822	0.00329287740515315	0.130891876854838	2/370	4/15524	160/1213	AP2A1/CLTC	2
GO:1902356	oxaloacetate(2-) transmembrane transport	-1.3234100489705	0.00329287740515315	0.130891876854838	2/370	4/15524	1468/8402	SLC25A10/SLC25A11	2
GO:0048255	mRNA stabilization	-2.28767574488311	0.00361040707836385	0.137273956088226	4/370	27/15524	3184/3192/4904/284071	HNRNPD/HNRNPU/YBX1/MEIOC	4
GO:0098586	cellular response to virus	-2.31465207546461	0.00361040707836385	0.137273956088226	4/370	27/15524	375/1147/1432/345611	ARF1/CHUK/MAPK14/IRGM	4
GO:1902600	proton transmembrane transport	-4.37261956672802	0.00383074984433285	0.144085623177165	8/370	106/15524	488/526/529/1345/6550/6834/10312/92736	ATP2A2/ATP6V1B2/ATP6V1E1/COX6C/SLC9A3/SURF1/TCIRG1/OTOP2	8
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	-4.74865895108614	0.00397846712011936	0.146494879873659	11/370	180/15524	4780/5527/5687/5716/6502/7319/8451/8924/11059/79018/79718	NFE2L2/PPP2R5C/PSMA6/PSMD10/SKP2/UBE2A/CUL4A/HERC2/WWP1/GID4/TBL1XR1	11
GO:0015012	heparan sulfate proteoglycan biosynthetic process	-2.72967865723942	0.00402044267234742	0.146494879873659	3/370	14/15524	2137/26229/64132	EXTL3/B3GAT3/XYLT2	3
GO:0090383	phagosome acidification	-2.80456190222713	0.00413411366264791	0.14908381022621	4/370	28/15524	526/529/10312/56833	ATP6V1B2/ATP6V1E1/TCIRG1/SLAMF8	4
GO:0051898	negative regulation of protein kinase B signaling	-3.05239697934666	0.00460143447605837	0.164243038747471	5/370	46/15524	3135/5314/5527/9314/201163	HLA-G/PKHD1/PPP2R5C/KLF4/FLCN	5
GO:0045910	negative regulation of DNA recombination	-2.29236638516271	0.00493758469208124	0.171006646068319	3/370	15/15524	3005/3009/3010	H1-0/H1-5/H1-6	3
GO:0012501	programmed cell death	-1.39268609661366	0.00540172678790245	0.171774911855298	2/370	5/15524	5315/55819	PKM/RNF130	2
GO:0019538	protein metabolic process	-1.9116454094353	0.00540172678790245	0.171774911855298	2/370	5/15524	31/9532	ACACA/BAG2	2
GO:0060537	muscle tissue development	-1.45995387000993	0.00540172678790245	0.171774911855298	2/370	5/15524	1466/56983	CSRP2/POGLUT1	2
GO:0070934	CRD-mediated mRNA stabilization	-1.75883793632686	0.00540172678790245	0.171774911855298	2/370	5/15524	3192/4904	HNRNPU/YBX1	2
GO:1903575	cornified envelope assembly	-1.21135919649106	0.00540172678790245	0.171774911855298	2/370	5/15524	5660/7357	PSAP/UGCG	2
GO:0045725	positive regulation of glycogen biosynthetic process	-1.73387806759279	0.00597078361351218	0.183208781404084	3/370	16/15524	2645/8445/9852	GCK/DYRK2/EPM2AIP1	3
GO:0060218	hematopoietic stem cell differentiation	-2.08416633032073	0.00597078361351218	0.183208781404084	3/370	16/15524	1021/1636/10538	CDK6/ACE/BATF	3
GO:0071732	cellular response to nitric oxide	-2.75877966769927	0.00597078361351218	0.183208781404084	3/370	16/15524	890/1398/3184	CCNA2/CRK/HNRNPD	3
GO:0019216	regulation of lipid metabolic process	-3.40452816343091	0.00638821928836609	0.193088402697393	7/370	92/15524	5244/5660/6604/9611/23179/51094/79718	ABCB4/PSAP/SMARCD3/NCOR1/RGL1/ADIPOR1/TBL1XR1	7
GO:0075733	intracellular transport of virus	-3.14283623174776	0.00658368591733519	0.19683532768238	5/370	50/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
GO:0061158	3'-UTR-mediated mRNA destabilization	-1.99872827780036	0.00712363853590328	0.209399055450333	3/370	17/15524	3184/5976/149041	HNRNPD/UPF1/RC3H1	3
GO:0003309	type B pancreatic cell differentiation	-1.75485731808686	0.00797527993227666	0.214175519546962	2/370	6/15524	4221/5080	MEN1/PAX6	2
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	-1.56743326939426	0.00797527993227666	0.214175519546962	2/370	6/15524	996/8881	CDC27/CDC16	2
GO:0043549	regulation of kinase activity	-1.48213469411851	0.00797527993227666	0.214175519546962	2/370	6/15524	56833/79648	SLAMF8/MCPH1	2
GO:0044770	cell cycle phase transition	-2.03700781247662	0.00797527993227666	0.214175519546962	2/370	6/15524	5976/8317	UPF1/CDC7	2
GO:0048254	snoRNA localization	-1.34401638344763	0.00797527993227666	0.214175519546962	2/370	6/15524	54680/55011	ZNHIT6/PIH1D1	2
GO:0050428	3'-phosphoadenosine 5'-phosphosulfate biosynthetic process	-2.23126755284434	0.00797527993227666	0.214175519546962	2/370	6/15524	51000/347734	SLC35B3/SLC35B2	2
GO:0050851	antigen receptor-mediated signaling pathway	-1.51296449179639	0.00797527993227666	0.214175519546962	2/370	6/15524	9564/10603	BCAR1/SH2B2	2
GO:2000404	regulation of T cell migration	-2.32415660989265	0.00797527993227666	0.214175519546962	2/370	6/15524	1398/1399	CRK/CRKL	2
GO:0006338	chromatin remodeling	-3.60464577032553	0.00943335340885131	0.234849447107798	7/370	99/15524	473/4869/6604/8467/8607/51773/55011	RERE/NPM1/SMARCD3/SMARCA5/RUVBL1/RSF1/PIH1D1	7
GO:0030261	chromosome condensation	-2.29236638516271	0.00980042139050865	0.234849447107798	3/370	19/15524	3005/3009/3010	H1-0/H1-5/H1-6	3
GO:0045859	regulation of protein kinase activity	-2.17416386396687	0.00980042139050865	0.234849447107798	3/370	19/15524	51196/55140/55181	PLCE1/ELP3/SMG8	3
GO:0033572	transferrin transport	-2.79776562623006	0.0102470398059709	0.234849447107798	4/370	36/15524	526/529/1213/10312	ATP6V1B2/ATP6V1E1/CLTC/TCIRG1	4
GO:0006405	RNA export from nucleus	-3.1070743470278	0.0105748697816459	0.234849447107798	5/370	56/15524	9775/10482/23511/55746/79228	EIF4A3/NXF1/NUP188/NUP133/THOC6	5
GO:0060041	retina development in camera-type eye	-2.49049095599353	0.0105748697816459	0.234849447107798	5/370	56/15524	2779/5080/5961/10312/57096	GNAT1/PAX6/PRPH2/TCIRG1/RPGRIP1	5
GO:0000056	ribosomal small subunit export from nucleus	-1.25102858513965	0.0109903073948829	0.234849447107798	2/370	7/15524	4869/161424	NPM1/NOP9	2
GO:0006449	regulation of translational termination	-1.68359935257306	0.0109903073948829	0.234849447107798	2/370	7/15524	5976/55337	UPF1/SHFL	2
GO:0014037	Schwann cell differentiation	-1.61965265789349	0.0109903073948829	0.234849447107798	2/370	7/15524	2065/4664	ERBB3/NAB1	2
GO:0014883	transition between fast and slow fiber	-2.21231624204048	0.0109903073948829	0.234849447107798	2/370	7/15524	488/7138	ATP2A2/TNNT1	2
GO:0021902	commitment of neuronal cell to specific neuron type in forebrain	-1.59153645916526	0.0109903073948829	0.234849447107798	2/370	7/15524	5080/10716	PAX6/TBR1	2
GO:0033194	response to hydroperoxide	-1.88628942561317	0.0109903073948829	0.234849447107798	2/370	7/15524	1147/6667	CHUK/SP1	2
GO:0038026	reelin-mediated signaling pathway	-2.32415660989265	0.0109903073948829	0.234849447107798	2/370	7/15524	1398/1399	CRK/CRKL	2
GO:0038066	p38MAPK cascade	-1.24563639272528	0.0109903073948829	0.234849447107798	2/370	7/15524	1432/5606	MAPK14/MAP2K3	2
GO:0046578	regulation of Ras protein signal transduction	-1.91116014230981	0.0109903073948829	0.234849447107798	2/370	7/15524	51196/201163	PLCE1/FLCN	2
GO:0048007	antigen processing and presentation, exogenous lipid antigen via MHC class Ib	-1.74196891188784	0.0109903073948829	0.234849447107798	2/370	7/15524	8546/8943	AP3B1/AP3D1	2
GO:0061469	regulation of type B pancreatic cell proliferation	-1.95701708395507	0.0109903073948829	0.234849447107798	2/370	7/15524	4221/130367	MEN1/SGPP2	2
GO:0070358	actin polymerization-dependent cell motility	-1.46415881039987	0.0109903073948829	0.234849447107798	2/370	7/15524	10094/10096	ARPC3/ACTR3	2
GO:0071422	succinate transmembrane transport	-1.3234100489705	0.0109903073948829	0.234849447107798	2/370	7/15524	1468/8402	SLC25A10/SLC25A11	2
GO:0071499	cellular response to laminar fluid shear stress	-2.84232302138025	0.0109903073948829	0.234849447107798	2/370	7/15524	4780/9314	NFE2L2/KLF4	2
GO:0097553	calcium ion transmembrane import into cytosol	-2.0585750516741	0.0109903073948829	0.234849447107798	2/370	7/15524	2904/2905	GRIN2B/GRIN2C	2
GO:1904798	positive regulation of core promoter binding	-1.91078444746302	0.0109903073948829	0.234849447107798	2/370	7/15524	5080/9314	PAX6/KLF4	2
GO:2000669	negative regulation of dendritic cell apoptotic process	-1.42148334014704	0.0109903073948829	0.234849447107798	2/370	7/15524	558/6387	AXL/CXCL12	2
GO:0072657	protein localization to membrane	-2.03722148809109	0.0113293307896045	0.234849447107798	3/370	20/15524	8943/10979/158866	AP3D1/FERMT2/ZDHHC15	3
GO:0045214	sarcomere organization	-2.90351163891713	0.0123732561329962	0.234849447107798	4/370	38/15524	71/1466/5573/7138	ACTG1/CSRP2/PRKAR1A/TNNT1	4
GO:0001894	tissue homeostasis	-2.30741913538477	0.012987906467144	0.234849447107798	3/370	21/15524	31/6794/10413	ACACA/STK11/YAP1	3
GO:0010467	gene expression	-2.06803318585023	0.012987906467144	0.234849447107798	3/370	21/15524	5660/10312/64398	PSAP/TCIRG1/MPP5	3
GO:0050680	negative regulation of epithelial cell proliferation	-2.79934809996752	0.0140030012081023	0.234849447107798	5/370	60/15524	1021/4221/5080/7474/51146	CDK6/MEN1/PAX6/WNT5A/A4GNT	5
GO:0002720	positive regulation of cytokine production involved in immune response	-1.26997213975775	0.0144244179104158	0.234849447107798	2/370	8/15524	2865/7474	FFAR3/WNT5A	2
GO:0006670	sphingosine metabolic process	-1.50421968453223	0.0144244179104158	0.234849447107798	2/370	8/15524	56624/130367	ASAH2/SGPP2	2
GO:0010452	histone H3-K36 methylation	-1.79883793757224	0.0144244179104158	0.234849447107798	2/370	8/15524	54904/84193	NSD3/SETD3	2
GO:0031571	mitotic G1 DNA damage checkpoint	-1.69814198753371	0.0144244179104158	0.234849447107798	2/370	8/15524	55159/79791	RFWD3/FBXO31	2
GO:0033210	leptin-mediated signaling pathway	-1.30670067686233	0.0144244179104158	0.234849447107798	2/370	8/15524	7357/51094	UGCG/ADIPOR1	2
GO:0042255	ribosome assembly	-1.3243546442434	0.0144244179104158	0.234849447107798	2/370	8/15524	4869/54505	NPM1/DHX29	2
GO:0071169	establishment of protein localization to chromatin	-1.6391894178792	0.0144244179104158	0.234849447107798	2/370	8/15524	3009/55011	H1-5/PIH1D1	2
GO:0072006	nephron development	-2.41570793690495	0.0144244179104158	0.234849447107798	2/370	8/15524	55746/57122	NUP133/NUP107	2
GO:1990314	cellular response to insulin-like growth factor stimulus	-2.65929840517084	0.0144244179104158	0.234849447107798	2/370	8/15524	890/1398	CCNA2/CRK	2
GO:0016601	Rac protein signal transduction	-1.86508654072297	0.0147776728979536	0.234849447107798	3/370	22/15524	8936/9710/28988	WASF1/GARRE1/DBNL	3
GO:0061024	membrane organization	-3.67497479233462	0.0149830655303255	0.234849447107798	8/370	134/15524	71/160/1213/5584/6844/7474/10094/10096	ACTG1/AP2A1/CLTC/PRKCI/VAMP2/WNT5A/ARPC3/ACTR3	8
GO:0019083	viral transcription	-3.65516396474424	0.0154603226584509	0.234849447107798	7/370	109/15524	6157/6218/9818/11097/23511/55746/57122	RPL27A/RPS17/NUP58/NUP42/NUP188/NUP133/NUP107	7
GO:0016925	protein sumoylation	-3.14283623174776	0.0159680479844583	0.234849447107798	5/370	62/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
GO:0001764	neuron migration	-3.44414956470812	0.0161850635428246	0.234849447107798	7/370	110/15524	558/886/1398/1399/5080/6387/55140	AXL/CCKAR/CRK/CRKL/PAX6/CXCL12/ELP3	7
GO:0090316	positive regulation of intracellular protein transport	-2.17466440185837	0.0166998072305128	0.234849447107798	3/370	23/15524	6844/22902/26229	VAMP2/RUFY3/B3GAT3	3
GO:0031100	animal organ regeneration	-2.39460367230997	0.0174244576699291	0.234849447107798	4/370	42/15524	558/890/5315/6387	AXL/CCNA2/PKM/CXCL12	4
GO:0034080	CENP-A containing nucleosome assembly	-2.83481685855556	0.0174244576699291	0.234849447107798	4/370	42/15524	4869/8467/8607/51773	NPM1/SMARCA5/RUVBL1/RSF1	4
GO:0048010	vascular endothelial growth factor receptor signaling pathway	-2.94758210777868	0.0181087092991245	0.234849447107798	5/370	64/15524	558/1398/1432/2303/9564	AXL/CRK/MAPK14/FOXC2/BCAR1	5
GO:0030210	heparin biosynthetic process	-1.81309655703231	0.0182560318086439	0.234849447107798	2/370	9/15524	3340/64132	NDST1/XYLT2	2
