ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
CORUM_1117	CRM1-Survivin mitotic complex	-2.18104515523703	4.88507191903137e-05	0.0122406737073865	2/109	2/15524	332/7514	BIRC5/XPO1	2
CORUM_1116	CRM1-Survivin-AuroraB mitotic complex	-2.18104515523703	0.000145878658414471	0.0184663232770279	2/109	3/15524	332/7514	BIRC5/XPO1	2
CORUM_306	Ribosome, cytoplasmic	-3.82285546759702	0.00241477516965506	0.0833423754499869	4/109	80/15524	6168/6169/6232/7311	RPL37A/RPL38/RPS27/UBA52	4
CORUM_563	F1F0-ATP synthase, mitochondrial	-1.63858564553556	0.00420704505534074	0.107130579853577	2/109	14/15524	498/513	ATP5F1A/ATP5F1D	2
CORUM_308	60S ribosomal subunit, cytoplasmic	-3.3016406076471	0.00436240419137512	0.107130579853577	3/109	47/15524	6168/6169/7311	RPL37A/RPL38/UBA52	3
CORUM_2580	Survivin homodimer complex	-1.27493112947658	0.00702138624065962	0.117915826866555	1/109	1/15524	332	BIRC5	1
CORUM_1990	PGRMC1-SCAP complex	-1.51107438016529	0.013993921762129	0.117915826866555	1/109	2/15524	22937	SCAP	1
CORUM_2162	APPBP1-UBA3 complex	-1.5203305785124	0.013993921762129	0.117915826866555	1/109	2/15524	9039	UBA3	1
CORUM_2655	MYC-MAX complex	-0.885774104683196	0.013993921762129	0.117915826866555	1/109	2/15524	4149	MAX	1
CORUM_2744	TRAF2-MALT1 complex	-0.720837465564738	0.013993921762129	0.117915826866555	1/109	2/15524	7186	TRAF2	1
CORUM_2860	DSIF complex (DRB sensitivity-inducing factor complex)	-1.19415977961433	0.013993921762129	0.117915826866555	1/109	2/15524	6829	SUPT5H	1
CORUM_2861	DSIF complex (DRB sensitivity-inducing factor complex)	-1.19415977961433	0.013993921762129	0.117915826866555	1/109	2/15524	6829	SUPT5H	1
CORUM_3051	MAD-MAX complex	-0.885774104683196	0.013993921762129	0.117915826866555	1/109	2/15524	4149	MAX	1
CORUM_3052	MYC-MAX complex	-0.885774104683196	0.013993921762129	0.117915826866555	1/109	2/15524	4149	MAX	1
CORUM_5241	SMC1-SMC3 complex	-1.98534435261708	0.013993921762129	0.117915826866555	1/109	2/15524	9126	SMC3	1
CORUM_5529	TRAF2-cIAP1/BIRC2 complex	-0.720837465564738	0.013993921762129	0.117915826866555	1/109	2/15524	7186	TRAF2	1
CORUM_5540	TRAF2-TRADD complex	-0.720837465564738	0.013993921762129	0.117915826866555	1/109	2/15524	7186	TRAF2	1
CORUM_6455	ARL2-TBCD complex	-1.26181818181818	0.013993921762129	0.117915826866555	1/109	2/15524	6904	TBCD	1
CORUM_6697	ARL2-TBCD complex	-1.26181818181818	0.013993921762129	0.117915826866555	1/109	2/15524	6904	TBCD	1
CORUM_7011	FERMT3-RACK1 complex	-1.41046831955923	0.013993921762129	0.117915826866555	1/109	2/15524	10399	RACK1	1
CORUM_7012	ITGB1-RACK1 complex	-1.41046831955923	0.013993921762129	0.117915826866555	1/109	2/15524	10399	RACK1	1
CORUM_7013	ITGB2-RACK1 complex	-1.41046831955923	0.013993921762129	0.117915826866555	1/109	2/15524	10399	RACK1	1
CORUM_7429	HSD17B10-TRMT10C complex	-1.54347107438017	0.013993921762129	0.117915826866555	1/109	2/15524	3028	HSD17B10	1
CORUM_7482	LAP1-TOR1A complex	-0.743603305785124	0.013993921762129	0.117915826866555	1/109	2/15524	26092	TOR1AIP1	1
CORUM_7514	SCAP-SREBF2 complex	-1.51107438016529	0.013993921762129	0.117915826866555	1/109	2/15524	22937	SCAP	1
CORUM_7515	PAQR3-SCAP-complex	-1.51107438016529	0.013993921762129	0.117915826866555	1/109	2/15524	22937	SCAP	1
CORUM_7520	INSIG1-SCAP complex	-1.51107438016529	0.013993921762129	0.117915826866555	1/109	2/15524	22937	SCAP	1
CORUM_809	eRF1-eRF3-GTP-Mg(2+) complex	-1.14358126721763	0.013993921762129	0.117915826866555	1/109	2/15524	2107	ETF1	1
CORUM_351	Spliceosome	-2.14488247881656	0.0174165001196448	0.117915826866555	4/109	141/15524	5356/6631/23759/55696	PLRG1/SNRPC/PPIL2/RBM22	4
CORUM_1045	Snurportin-CRM1-RanGTP complex	-1.60297520661157	0.0209179433139863	0.117915826866555	1/109	3/15524	7514	XPO1	1
CORUM_1120	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5)	-1.27493112947658	0.0209179433139863	0.117915826866555	1/109	3/15524	332	BIRC5	1
CORUM_1146	Cleavage stimulation factor	-0.99337741046832	0.0209179433139863	0.117915826866555	1/109	3/15524	1479	CSTF3	1
CORUM_1259	Chromatin assembly complex (CAF-1 complex)	-1.16462809917355	0.0209179433139863	0.117915826866555	1/109	3/15524	8208	CHAF1B	1
CORUM_1539	G protein complex (GNG2, GNB2L1, RAF1)	-1.41046831955923	0.0209179433139863	0.117915826866555	1/109	3/15524	10399	RACK1	1
CORUM_156	Retrotranslocation complex	-1.6195041322314	0.0209179433139863	0.117915826866555	1/109	3/15524	50628	GEMIN4	1
CORUM_2170	Ubiquitin E3 ligase (CDC34, CUL1, RBX1)	-1.04509090909091	0.0209179433139863	0.117915826866555	1/109	3/15524	9978	RBX1	1
CORUM_219	CAND1-CUL1-RBX1 complex	-1.04509090909091	0.0209179433139863	0.117915826866555	1/109	3/15524	9978	RBX1	1
CORUM_221	CAND1-CUL2-RBX1 complex	-1.04509090909091	0.0209179433139863	0.117915826866555	1/109	3/15524	9978	RBX1	1
CORUM_2215	BRCA1-LMO4-CTIP complex	-0.918865013774105	0.0209179433139863	0.117915826866555	1/109	3/15524	5932	RBBP8	1
CORUM_222	CAND1-CUL3-RBX1 complex	-1.04509090909091	0.0209179433139863	0.117915826866555	1/109	3/15524	9978	RBX1	1
CORUM_223	CAND1-CUL4A-RBX1 complex	-1.04509090909091	0.0209179433139863	0.117915826866555	1/109	3/15524	9978	RBX1	1
CORUM_2234	Chromatin assembly complex (CAF-1 complex)	-1.16462809917355	0.0209179433139863	0.117915826866555	1/109	3/15524	8208	CHAF1B	1
CORUM_224	CAND1-CUL4B-RBX1 complex	-1.04509090909091	0.0209179433139863	0.117915826866555	1/109	3/15524	9978	RBX1	1
CORUM_240	BRCA1-CTIP-ZBRK1 repressor complex	-0.918865013774105	0.0209179433139863	0.117915826866555	1/109	3/15524	5932	RBBP8	1
CORUM_2579	Chromosomal passenger complex CPC (INCENP, BIRC5, AURKB)	-1.27493112947658	0.0209179433139863	0.117915826866555	1/109	3/15524	332	BIRC5	1
CORUM_2581	RasGAP-AURKA-survivin complex	-1.27493112947658	0.0209179433139863	0.117915826866555	1/109	3/15524	332	BIRC5	1
CORUM_2582	Chromosomal passenger complex CPC (CDCA8, AURKB, BIRC5)	-1.27493112947658	0.0209179433139863	0.117915826866555	1/109	3/15524	332	BIRC5	1
CORUM_2603	Transcription elongation factor complex (SUPT5H, CDK9, CCNT1)	-1.19415977961433	0.0209179433139863	0.117915826866555	1/109	3/15524	6829	SUPT5H	1
CORUM_2722	Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)	-1.04509090909091	0.0209179433139863	0.117915826866555	1/109	3/15524	9978	RBX1	1
CORUM_2819	BRCA1-CtIP-CtBP complex	-0.918865013774105	0.0209179433139863	0.117915826866555	1/109	3/15524	5932	RBBP8	1
CORUM_2822	E3 ubiquitin ligase (BRCA1, BARD1) - UbcH5c complex	-0.749575757575758	0.0209179433139863	0.117915826866555	1/109	3/15524	7323	UBE2D3	1
CORUM_2923	SHARP-CtBP1-CtIP complex	-0.918865013774105	0.0209179433139863	0.117915826866555	1/109	3/15524	5932	RBBP8	1
CORUM_2930	SHARP-CtIP-RBP-Jkappa complex	-0.918865013774105	0.0209179433139863	0.117915826866555	1/109	3/15524	5932	RBBP8	1
CORUM_3296	SMN complex (GEMIN5,4,3), SMN-independent intermediate	-1.6195041322314	0.0209179433139863	0.117915826866555	1/109	3/15524	50628	GEMIN4	1
CORUM_391	Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)	-1.04509090909091	0.0209179433139863	0.117915826866555	1/109	3/15524	9978	RBX1	1
CORUM_4072	Ubiquitin E3 ligase (CUL1, RBX1, SKP1)	-1.04509090909091	0.0209179433139863	0.117915826866555	1/109	3/15524	9978	RBX1	1
CORUM_5210	TANK-TRAF2-TRAF3 complex	-0.720837465564738	0.0209179433139863	0.117915826866555	1/109	3/15524	7186	TRAF2	1
CORUM_5541	Ternary complex (TRAF2, FADD, TRADD)	-0.720837465564738	0.0209179433139863	0.117915826866555	1/109	3/15524	7186	TRAF2	1
CORUM_6703	TBCD-tubulin(alpha)-tubulin(beta) complex	-1.26181818181818	0.0209179433139863	0.117915826866555	1/109	3/15524	6904	TBCD	1
CORUM_6713	TBCD-ARL2-tubulin(beta) complex	-1.26181818181818	0.0209179433139863	0.117915826866555	1/109	3/15524	6904	TBCD	1
CORUM_6756	RasGAP-AURKB-survivin complex	-1.27493112947658	0.0209179433139863	0.117915826866555	1/109	3/15524	332	BIRC5	1
CORUM_7325	HINT1-UBC3-RBX1 complex	-1.04509090909091	0.0209179433139863	0.117915826866555	1/109	3/15524	9978	RBX1	1
CORUM_7368	Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)	-1.04509090909091	0.0209179433139863	0.117915826866555	1/109	3/15524	9978	RBX1	1
CORUM_7428	mtRNase P	-1.54347107438017	0.0209179433139863	0.117915826866555	1/109	3/15524	3028	HSD17B10	1
CORUM_7513	PAQR3-SCAP-SREBF2 complex	-1.51107438016529	0.0209179433139863	0.117915826866555	1/109	3/15524	22937	SCAP	1
CORUM_7517	Ubiquitin E3 ligase (CUL3, KLHL7, RBX1)	-1.04509090909091	0.0209179433139863	0.117915826866555	1/109	3/15524	9978	RBX1	1
CORUM_7524	Ubiquitin E3 ligase (CUL3, KLHL20, RBX1)	-1.04509090909091	0.0209179433139863	0.117915826866555	1/109	3/15524	9978	RBX1	1
CORUM_7525	Ubiquitin E3 ligase (CUL3, KLHL24, RBX1)	-1.04509090909091	0.0209179433139863	0.117915826866555	1/109	3/15524	9978	RBX1	1
CORUM_1051	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_1052	Ubiquitin E3 ligase (FBXW11, SKP1A, CUL1, RBX1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_1087	BIRC5-AURKB-INCENP-EVI5 complex	-1.27493112947658	0.0277937853459931	0.117915826866555	1/109	4/15524	332	BIRC5	1
CORUM_1118	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)	-1.27493112947658	0.0277937853459931	0.117915826866555	1/109	4/15524	332	BIRC5	1
CORUM_1119	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)	-1.27493112947658	0.0277937853459931	0.117915826866555	1/109	4/15524	332	BIRC5	1
CORUM_1215	Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_1253	Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_1258	Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_1260	Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_163	Cohesin-SA2 complex	-1.98534435261708	0.0277937853459931	0.117915826866555	1/109	4/15524	9126	SMC3	1
CORUM_164	Cohesin-SA1 complex	-1.98534435261708	0.0277937853459931	0.117915826866555	1/109	4/15524	9126	SMC3	1
CORUM_165	Cohesin-SA1 complex	-1.98534435261708	0.0277937853459931	0.117915826866555	1/109	4/15524	9126	SMC3	1
CORUM_166	Cohesin-SA2 complex	-1.98534435261708	0.0277937853459931	0.117915826866555	1/109	4/15524	9126	SMC3	1
CORUM_1750	PPP4C-PPP4R2-Gemin3-Gemin4 complex	-1.6195041322314	0.0277937853459931	0.117915826866555	1/109	4/15524	50628	GEMIN4	1
CORUM_2172	Ubiquitin E3 ligase (CDT1, DDB1, CUL4A, RBX1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_2191	Ubiquitin E3 ligase (FBXO18, SKP1A, CUL1, RBX1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_2192	Ubiquitin E3 ligase (NIPA, SKP1A, CUL1, RBX1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_2214	LMO4-BRCA1-CTIP-LDB1 complex	-0.918865013774105	0.0277937853459931	0.117915826866555	1/109	4/15524	5932	RBBP8	1
CORUM_2653	MYC-MAX-KAT2A-TRRAP complex	-0.885774104683196	0.0277937853459931	0.117915826866555	1/109	4/15524	4149	MAX	1
CORUM_2787	BRCA1 C complex	-0.918865013774105	0.0277937853459931	0.117915826866555	1/109	4/15524	5932	RBBP8	1
CORUM_2881	Ubiquitin E3 ligase (BTRC, CUL1, RBX1, SKP1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_2931	SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex	-0.918865013774105	0.0277937853459931	0.117915826866555	1/109	4/15524	5932	RBBP8	1
CORUM_5531	Tumor necrosis factor receptor 1 signaling complex	-0.720837465564738	0.0277937853459931	0.117915826866555	1/109	4/15524	7186	TRAF2	1
CORUM_63	Cohesin-SA1 complex	-1.98534435261708	0.0277937853459931	0.117915826866555	1/109	4/15524	9126	SMC3	1
CORUM_6303	DDX11-RAD21-SMC1A-SMC3 complex	-1.98534435261708	0.0277937853459931	0.117915826866555	1/109	4/15524	9126	SMC3	1
CORUM_64	Cohesin-SA2 complex	-1.98534435261708	0.0277937853459931	0.117915826866555	1/109	4/15524	9126	SMC3	1
CORUM_6715	TBCD-ARL2-tubulin(beta)-TBCE complex	-1.26181818181818	0.0277937853459931	0.117915826866555	1/109	4/15524	6904	TBCD	1
CORUM_678	GINS complex	-1.26831955922865	0.0277937853459931	0.117915826866555	1/109	4/15524	51659	GINS2	1
CORUM_6817	Ubiquitin E3 ligase (FBXO18, SKP1A, CUL1, RBX1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_6875	CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_6901	Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_6902	Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_6903	Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_6904	Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_7140	SEC23-SEC24-SCAP-SREBP1c complex	-1.51107438016529	0.0277937853459931	0.117915826866555	1/109	4/15524	22937	SCAP	1
CORUM_7248	ABCB1-ANXA2-RACK1-SRC complex	-1.41046831955923	0.0277937853459931	0.117915826866555	1/109	4/15524	10399	RACK1	1
CORUM_729	Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_7523	Ubiquitin E3 ligase (CUL3, KLHL9, KLHL13, RBX1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_784	SMG-1-UPF-ERF1-ERF3 complex (SURF)	-1.14358126721763	0.0277937853459931	0.117915826866555	1/109	4/15524	2107	ETF1	1
CORUM_80	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_81	Ubiquitin E3 ligase (SKP1A, FBXW8, CUL7, RBX1)	-1.04509090909091	0.0277937853459931	0.117915826866555	1/109	4/15524	9978	RBX1	1
CORUM_114	SNAPc (small nuclear RNA-activating protein) complex	-0.943504132231405	0.034621780023653	0.125602309915355	1/109	5/15524	6619	SNAPC3	1
CORUM_1162	Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)	-1.04509090909091	0.034621780023653	0.125602309915355	1/109	5/15524	9978	RBX1	1
CORUM_1176	CRM1-RAN-PHAX-CBC complex (cap binding complex)	-1.60297520661157	0.034621780023653	0.125602309915355	1/109	5/15524	7514	XPO1	1
CORUM_1191	RNA pol II containing coactivator complex Tat-SF	-1.19415977961433	0.034621780023653	0.125602309915355	1/109	5/15524	6829	SUPT5H	1
CORUM_1214	Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1)	-1.04509090909091	0.034621780023653	0.125602309915355	1/109	5/15524	9978	RBX1	1
CORUM_1318	Transcription initiation factor complex (TAF1, TAF5, TAF11, TAF12, TBP)	-0.981465564738292	0.034621780023653	0.125602309915355	1/109	5/15524	6877	TAF5	1
CORUM_1321	Transcription initiation factor complex (TAF5, TAF6, TAF9, TAF11, TBP)	-0.981465564738292	0.034621780023653	0.125602309915355	1/109	5/15524	6877	TAF5	1
