ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
REACTOME_2500257	Resolution of Sister Chromatid Cohesion	3.26088050473852	5.193616884461e-05	0.0265909526027299	7/120	125/15524	332/6232/7514/9126/10726/79172/100527963	BIRC5/RPS27/XPO1/SMC3/NUDC/CENPO/PMF1-BGLAP	7
REACTOME_72764	Eukaryotic Translation Termination	3.18777009722855	8.29107686449279e-05	0.0265909526027299	6/120	93/15524	2107/6168/6169/6232/7311/29104	ETF1/RPL37A/RPL38/RPS27/UBA52/N6AMT1	6
REACTOME_141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	2.94737733016488	9.33562930296809e-05	0.0265909526027299	6/120	95/15524	332/6232/7514/10726/79172/100527963	BIRC5/RPS27/XPO1/NUDC/CENPO/PMF1-BGLAP	6
REACTOME_2467813	Separation of Sister Chromatids	3.48106626169342	0.000113475052532557	0.0266180051797798	8/120	190/15524	332/6232/7311/7514/9126/10726/79172/100527963	BIRC5/RPS27/UBA52/XPO1/SMC3/NUDC/CENPO/PMF1-BGLAP	8
REACTOME_68877	Mitotic Prometaphase	2.94737733016488	0.000231022922640868	0.0310845388916438	6/120	112/15524	332/6232/7514/10726/79172/100527963	BIRC5/RPS27/XPO1/NUDC/CENPO/PMF1-BGLAP	6
REACTOME_975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	3.02043706156767	0.000266654130409701	0.0310845388916438	6/120	115/15524	2107/6168/6169/6232/7311/55110	ETF1/RPL37A/RPL38/RPS27/UBA52/MAGOHB	6
REACTOME_6807505	RNA polymerase II transcribes snRNA genes	2.47896601297353	0.000267158147423551	0.0310845388916438	5/120	74/15524	6619/6829/6877/8178/54973	SNAPC3/SUPT5H/TAF5/ELL/INTS11	5
REACTOME_9648025	EML4 and NUDC in mitotic spindle formation	2.94737733016488	0.000279444908688159	0.0310845388916438	6/120	116/15524	332/6232/7514/10726/79172/100527963	BIRC5/RPS27/XPO1/NUDC/CENPO/PMF1-BGLAP	6
REACTOME_3769402	Deactivation of the beta-catenin transactivating complex	2.21409355314079	0.000302894410637212	0.0310845388916438	4/120	42/15524	5929/7311/7514/57680	RBBP5/UBA52/XPO1/CHD8	4
REACTOME_9010553	Regulation of expression of SLITs and ROBOs	3.19114455953346	0.00036441127683956	0.0351978421512092	7/120	171/15524	2107/6168/6169/6232/7311/9978/55110	ETF1/RPL37A/RPL38/RPS27/UBA52/RBX1/MAGOHB	7
REACTOME_6791226	Major pathway of rRNA processing in the nucleolus and cytosol	3.39586295310383	0.00054748356025296	0.0473141055755453	7/120	183/15524	6168/6169/6232/7311/10969/26354/51013	RPL37A/RPL38/RPS27/UBA52/EBNA1BP2/GNL3/EXOSC1	7
REACTOME_192823	Viral mRNA Translation	2.6853240695836	0.000627898930214079	0.0490957163529294	5/120	89/15524	2926/6168/6169/6232/7311	GRSF1/RPL37A/RPL38/RPS27/UBA52	5
REACTOME_5663220	RHO GTPases Activate Formins	2.94737733016488	0.000732458327532002	0.0522911553829368	6/120	139/15524	332/6232/7514/10726/79172/100527963	BIRC5/RPS27/XPO1/NUDC/CENPO/PMF1-BGLAP	6
REACTOME_2408557	Selenocysteine synthesis	2.62105594528065	0.000767163741291488	0.0524867859666927	5/120	93/15524	6168/6169/6232/7311/118672	RPL37A/RPL38/RPS27/UBA52/PSTK	5
REACTOME_975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	2.80326599034718	0.000844871887830075	0.0550074185264558	5/120	95/15524	2107/6168/6169/6232/7311	ETF1/RPL37A/RPL38/RPS27/UBA52	5
REACTOME_2173788	Downregulation of TGF-beta receptor signaling	2.11321317940785	0.00102856247468677	0.0625518364235435	3/120	26/15524	7311/7514/7046	UBA52/XPO1/TGFBR1	3
REACTOME_72689	Formation of a pool of free 40S subunits	2.65377145744485	0.00111337823732951	0.0652916809176803	5/120	101/15524	6168/6169/6232/7311/8664	RPL37A/RPL38/RPS27/UBA52/EIF3D	5
REACTOME_5357956	TNFR1-induced NFkappaB signaling pathway	1.75941416766664	0.00142134125363495	0.0695466581717862	3/120	29/15524	7186/7311/10399	TRAF2/UBA52/RACK1	3
REACTOME_8949613	Cristae formation	1.8162229170457	0.00142134125363495	0.0695466581717862	3/120	29/15524	498/513/55735	ATP5F1A/ATP5F1D/DNAJC11	3
REACTOME_5358493	Synthesis of diphthamide-EEF2	1.56428770491226	0.00160948417206326	0.0695466581717862	2/120	8/15524	1801/51611	DPH1/DPH5	2
REACTOME_156827	L13a-mediated translational silencing of Ceruloplasmin expression	2.65377145744485	0.00169474957415384	0.0713533025836053	5/120	111/15524	6168/6169/6232/7311/8664	RPL37A/RPL38/RPS27/UBA52/EIF3D	5
REACTOME_72706	GTP hydrolysis and joining of the 60S ribosomal subunit	2.65377145744485	0.00176314801581333	0.0723772260491371	5/120	112/15524	6168/6169/6232/7311/8664	RPL37A/RPL38/RPS27/UBA52/EIF3D	5
REACTOME_8948747	Regulation of PTEN localization	2.07719629605442	0.00205888639533367	0.0802454778391966	2/120	9/15524	7311/5728	UBA52/PTEN	2
REACTOME_9662834	CD163 mediating an anti-inflammatory response	2.24451484209627	0.00205888639533367	0.0802454778391966	2/120	9/15524	4627/5045	MYH9/FURIN	2
REACTOME_936440	Negative regulators of DDX58/IFIH1 signaling	1.99260098792833	0.00226321489060866	0.0825821966750983	3/120	34/15524	7311/7323/9474	UBA52/UBE2D3/ATG5	3
REACTOME_5357905	Regulation of TNFR1 signaling	1.75941416766664	0.00246154219133988	0.0878663538734799	3/120	35/15524	7186/7311/10399	TRAF2/UBA52/RACK1	3
REACTOME_390471	Association of TriC/CCT with target proteins during biosynthesis	2.16778805510141	0.00336092295943387	0.112210294536774	3/120	39/15524	22948/26272/55135	CCT5/FBXO4/WRAP53	3
REACTOME_2173789	TGF-beta receptor signaling activates SMADs	2.44749953788417	0.00371779392083271	0.113552839523284	2/120	12/15524	5045/7046	FURIN/TGFBR1	2
REACTOME_5210891	Uptake and function of anthrax toxins	2.26194631421739	0.00371779392083271	0.113552839523284	2/120	12/15524	5045/6416	FURIN/MAP2K4	2
REACTOME_156902	Peptide chain elongation	2.42145729630609	0.00500237367065413	0.120339644887767	4/120	89/15524	6168/6169/6232/7311	RPL37A/RPL38/RPS27/UBA52	4
REACTOME_6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	1.62278156555648	0.00504616479698798	0.120339644887767	3/120	45/15524	7311/8178/9978	UBA52/ELL/RBX1	3
REACTOME_2122947	NOTCH1 Intracellular Domain Regulates Transcription	1.62791829638182	0.00570220237006542	0.120339644887767	3/120	47/15524	7311/9978/26508	UBA52/RBX1/HEYL	3
REACTOME_163210	Formation of ATP by chemiosmotic coupling	1.39203128196048	0.00662455031233254	0.120339644887767	2/120	16/15524	498/513	ATP5F1A/ATP5F1D	2
REACTOME_2173791	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	1.61352005768627	0.00662455031233254	0.120339644887767	2/120	16/15524	7311/7046	UBA52/TGFBR1	2
REACTOME_5684264	MAP3K8 (TPL2)-dependent MAPK1/3 activation	1.42796683401949	0.00662455031233254	0.120339644887767	2/120	16/15524	7311/6416	UBA52/MAP2K4	2
REACTOME_171286	Synthesis and processing of ENV and VPU	1.99594009768854	0.00772996650347835	0.120339644887767	1/120	1/15524	5045	FURIN	1
